cond_uscm,pH,pressure_mbar,temp_C,depth_m,alt_m
0.21,7.34,962.70,35.75,-0.51,429.38
0.23,7.34,962.20,35.75,-0.52,433.71
0.21,7.34,962.90,35.75,-0.51,427.64
0.23,7.34,962.20,35.75,-0.52,433.71
0.21,7.34,961.90,35.75,-0.52,436.32
0.21,7.34,962.30,35.76,-0.52,432.85
0.21,7.34,962.30,35.77,-0.52,432.85
0.25,7.34,962.10,35.77,-0.52,434.58
0.25,7.34,962.90,35.78,-0.51,427.64
0.21,7.33,962.40,35.78,-0.52,431.98
0.25,7.33,962.20,35.79,-0.52,433.71
0.23,7.33,962.30,35.78,-0.52,432.85
0.25,7.33,961.90,35.77,-0.52,436.32
0.23,7.33,962.10,35.75,-0.52,434.58
0.25,7.33,962.30,35.74,-0.52,432.85
0.23,7.34,962.60,35.74,-0.52,430.24
0.27,7.34,962.50,35.74,-0.52,431.11
0.21,7.33,961.80,35.74,-0.52,437.19
0.23,7.33,962.50,35.75,-0.52,431.11
0.23,7.33,962.20,35.75,-0.52,433.71
0.23,7.33,962.30,35.74,-0.52,432.85
0.27,7.34,961.70,35.73,-0.52,438.05
0.23,7.34,962.00,35.72,-0.52,435.45
0.30,7.34,962.60,35.72,-0.52,430.24
0.23,7.34,962.20,35.71,-0.52,433.71
0.25,7.34,962.50,35.69,-0.52,431.11
0.23,7.34,962.10,35.69,-0.52,434.58
0.27,7.34,962.70,35.68,-0.51,429.38
0.23,7.34,962.30,35.68,-0.52,432.85
0.25,7.34,962.40,35.68,-0.52,431.98
0.25,7.33,962.20,35.66,-0.52,433.71
0.23,7.33,962.40,35.65,-0.52,431.98
0.23,7.34,962.50,35.64,-0.52,431.11
0.19,7.34,961.80,35.63,-0.52,437.19
0.23,7.34,962.40,35.62,-0.52,431.98
0.23,7.33,962.50,35.61,-0.52,431.11
0.25,7.33,962.50,35.60,-0.52,431.11
0.23,7.34,962.40,35.60,-0.52,431.98
0.21,7.33,962.40,35.60,-0.52,431.98
0.19,7.33,962.30,35.60,-0.52,432.85
0.25,7.33,962.00,35.60,-0.52,435.45
0.21,7.33,962.50,35.59,-0.52,431.11
0.23,7.32,962.10,35.59,-0.52,434.58
0.25,7.32,962.70,35.59,-0.51,429.38
0.23,7.32,962.70,35.58,-0.51,429.38
0.23,7.32,961.90,35.57,-0.52,436.32
0.19,7.32,962.30,35.57,-0.52,432.85
0.21,7.32,961.90,35.56,-0.52,436.32
0.21,7.32,962.60,35.56,-0.52,430.24
0.25,7.32,962.20,35.56,-0.52,433.71
0.23,7.32,962.20,35.56,-0.52,433.71
0.21,7.31,961.70,35.56,-0.52,438.05
0.23,7.32,961.90,35.55,-0.52,436.32
0.19,7.31,961.90,35.55,-0.52,436.32
0.23,7.30,962.00,35.56,-0.52,435.45
0.23,7.31,962.20,35.56,-0.52,433.71
0.23,7.30,962.20,35.56,-0.52,433.71
0.19,7.30,961.90,35.57,-0.52,436.32
0.17,7.30,962.00,35.57,-0.52,435.45
0.23,7.30,962.40,35.58,-0.52,431.98
0.30,7.30,961.90,35.58,-0.52,436.32
0.25,7.30,962.30,35.59,-0.52,432.85
0.23,7.29,962.00,35.59,-0.52,435.45
0.23,7.30,962.20,35.59,-0.52,433.71
0.23,7.30,962.20,35.59,-0.52,433.71
0.23,7.31,962.20,35.59,-0.52,433.71
0.23,7.30,962.10,35.59,-0.52,434.58
0.25,7.30,962.40,35.59,-0.52,431.98
0.23,7.30,962.40,35.59,-0.52,431.98
0.19,7.30,962.20,35.59,-0.52,433.71
0.23,7.30,962.50,35.59,-0.52,431.11
0.19,7.30,962.30,35.59,-0.52,432.85
0.21,7.30,962.10,35.60,-0.52,434.58
0.23,7.30,962.20,35.60,-0.52,433.71
0.21,7.29,962.30,35.60,-0.52,432.85
0.23,7.30,962.10,35.61,-0.52,434.58
0.25,7.30,962.60,35.61,-0.52,430.24
0.25,7.29,962.70,35.62,-0.51,429.38
0.23,7.30,962.20,35.62,-0.52,433.71
0.23,7.29,962.40,35.63,-0.52,431.98
0.23,7.30,962.50,35.64,-0.52,431.11
0.25,7.30,962.50,35.64,-0.52,431.11
0.25,7.30,962.10,35.64,-0.52,434.58
0.23,7.29,962.40,35.64,-0.52,431.98
0.19,7.30,962.20,35.64,-0.52,433.71
0.23,7.31,962.30,35.64,-0.52,432.85
0.21,7.30,962.20,35.64,-0.52,433.71
0.23,7.29,962.30,35.64,-0.52,432.85
0.19,7.30,962.60,35.64,-0.52,430.24
0.25,7.31,962.30,35.65,-0.52,432.85
0.19,7.29,962.30,35.65,-0.52,432.85
0.25,7.30,962.20,35.66,-0.52,433.71
0.21,7.29,962.50,35.66,-0.52,431.11
0.25,7.30,961.90,35.67,-0.52,436.32
0.23,7.29,962.40,35.67,-0.52,431.98
0.23,7.29,962.50,35.67,-0.52,431.11
0.23,7.30,962.20,35.68,-0.52,433.71
0.25,7.29,962.00,35.68,-0.52,435.45
0.30,7.29,962.50,35.68,-0.52,431.11
0.21,7.29,962.50,35.67,-0.52,431.11
0.23,7.30,962.50,35.67,-0.52,431.11
0.23,7.30,962.50,35.67,-0.52,431.11
0.25,7.29,962.30,35.67,-0.52,432.85
0.25,7.30,962.70,35.66,-0.51,429.38
0.25,7.30,962.20,35.66,-0.52,433.71
0.23,7.29,962.00,35.66,-0.52,435.45
0.23,7.30,962.60,35.66,-0.52,430.24
0.23,7.30,962.30,35.66,-0.52,432.85
0.23,7.30,962.20,35.66,-0.52,433.71
0.21,7.30,962.50,35.65,-0.52,431.11
0.21,7.30,962.20,35.65,-0.52,433.71
0.25,7.30,962.30,35.65,-0.52,432.85
0.23,7.30,962.30,35.65,-0.52,432.85
0.23,7.29,962.30,35.66,-0.52,432.85
0.25,7.29,962.20,35.66,-0.52,433.71
0.21,7.29,962.30,35.67,-0.52,432.85
0.23,7.29,962.20,35.67,-0.52,433.71
0.23,7.28,962.00,35.67,-0.52,435.45
0.25,7.28,962.50,35.67,-0.52,431.11
0.25,7.28,962.30,35.68,-0.52,432.85
0.19,7.28,961.40,35.69,-0.53,440.66
0.21,7.29,961.90,35.69,-0.52,436.32
0.19,7.28,961.80,35.70,-0.52,437.19
0.25,7.28,961.70,35.71,-0.52,438.05
0.23,7.28,962.00,35.71,-0.52,435.45
0.25,7.28,962.50,35.72,-0.52,431.11
0.23,7.28,962.20,35.73,-0.52,433.71
0.25,7.28,962.60,35.74,-0.52,430.24
0.21,7.28,962.80,35.74,-0.51,428.51
0.25,7.28,962.30,35.75,-0.52,432.85
0.23,7.29,962.20,35.76,-0.52,433.71
0.23,7.29,962.40,35.77,-0.52,431.98
0.23,7.29,962.00,35.77,-0.52,435.45
0.23,7.29,962.20,35.78,-0.52,433.71
0.21,7.29,961.70,35.79,-0.52,438.05
0.25,7.29,961.90,35.80,-0.52,436.32
0.25,7.29,962.50,35.81,-0.52,431.11
0.23,7.29,962.30,35.81,-0.52,432.85
0.21,7.30,962.20,35.82,-0.52,433.71
0.21,7.30,962.20,35.83,-0.52,433.71
0.30,7.30,962.80,35.84,-0.51,428.51
0.21,7.30,961.90,35.85,-0.52,436.32
0.19,7.29,962.40,35.85,-0.52,431.98
0.23,7.30,962.00,35.86,-0.52,435.45
0.25,7.29,962.10,35.87,-0.52,434.58
0.27,7.30,962.30,35.87,-0.52,432.85
0.30,7.30,962.00,35.87,-0.52,435.45
0.21,7.29,962.70,35.87,-0.51,429.38
0.25,7.31,962.20,35.87,-0.52,433.71
0.25,7.31,962.60,35.87,-0.52,430.24
0.19,7.31,962.30,35.86,-0.52,432.85
0.23,7.31,962.40,35.86,-0.52,431.98
0.23,7.31,962.30,35.86,-0.52,432.85
0.19,7.30,961.80,35.86,-0.52,437.19
0.21,7.31,962.30,35.86,-0.52,432.85
0.21,7.31,962.10,35.85,-0.52,434.58
0.23,7.31,961.90,35.86,-0.52,436.32
0.23,7.29,962.70,35.86,-0.51,429.38
0.27,7.31,962.00,35.87,-0.52,435.45
0.30,7.31,962.30,35.87,-0.52,432.85
0.23,7.31,961.80,35.87,-0.52,437.19
0.21,7.31,961.80,35.87,-0.52,437.19
0.25,7.30,961.90,35.88,-0.52,436.32
0.25,7.31,962.00,35.88,-0.52,435.45
0.25,7.30,962.50,35.88,-0.52,431.11
0.25,7.31,962.90,35.88,-0.51,427.64
0.21,7.31,961.90,35.88,-0.52,436.32
0.23,7.30,962.20,35.88,-0.52,433.71
0.23,7.31,962.30,35.88,-0.52,432.85
0.25,7.31,962.20,35.87,-0.52,433.71
0.21,7.31,962.30,35.86,-0.52,432.85
0.21,7.31,962.20,35.85,-0.52,433.71
0.25,7.30,962.10,35.85,-0.52,434.58
0.23,7.31,962.60,35.85,-0.52,430.24
0.23,7.30,962.40,35.85,-0.52,431.98
0.25,7.30,962.20,35.85,-0.52,433.71
0.27,7.30,962.00,35.85,-0.52,435.45
0.19,7.30,962.30,35.86,-0.52,432.85
0.25,7.30,962.10,35.86,-0.52,434.58
0.25,7.30,962.30,35.86,-0.52,432.85
0.27,7.30,962.60,35.86,-0.52,430.24
0.23,7.30,962.50,35.86,-0.52,431.11
0.25,7.30,961.90,35.86,-0.52,436.32
0.23,7.30,962.30,35.86,-0.52,432.85
0.23,7.30,962.30,35.87,-0.52,432.85
0.23,7.31,962.20,35.87,-0.52,433.71
0.27,7.31,961.70,35.88,-0.52,438.05
0.21,7.31,962.40,35.87,-0.52,431.98
0.23,7.31,962.30,35.87,-0.52,432.85
0.23,7.31,962.40,35.87,-0.52,431.98
0.25,7.31,962.10,35.87,-0.52,434.58
0.23,7.31,962.40,35.86,-0.52,431.98
0.19,7.31,962.00,35.86,-0.52,435.45
0.23,7.31,961.90,35.86,-0.52,436.32
0.27,7.32,962.20,35.86,-0.52,433.71
0.19,7.32,962.30,35.85,-0.52,432.85
0.23,7.32,962.10,35.86,-0.52,434.58
0.25,7.31,962.20,35.85,-0.52,433.71
0.19,7.32,962.30,35.85,-0.52,432.85
0.25,7.32,961.90,35.85,-0.52,436.32
0.25,7.32,962.20,35.86,-0.52,433.71
0.23,7.32,962.10,35.85,-0.52,434.58
0.21,7.32,961.90,35.85,-0.52,436.32
0.23,7.32,962.10,35.85,-0.52,434.58
0.23,7.32,962.30,35.86,-0.52,432.85
0.19,7.32,962.10,35.86,-0.52,434.58
0.25,7.32,962.60,35.86,-0.52,430.24
0.25,7.32,962.50,35.86,-0.52,431.11
0.21,7.32,962.30,35.87,-0.52,432.85
0.23,7.33,962.30,35.88,-0.52,432.85
0.23,7.32,962.20,35.88,-0.52,433.71
0.19,7.33,961.90,35.87,-0.52,436.32
0.19,7.33,962.30,35.87,-0.52,432.85
0.21,7.33,962.10,35.87,-0.52,434.58
0.23,7.33,961.90,35.87,-0.52,436.32
0.21,7.32,962.40,35.86,-0.52,431.98
0.25,7.32,962.50,35.86,-0.52,431.11
0.19,7.33,962.10,35.86,-0.52,434.58
0.25,7.32,962.10,35.86,-0.52,434.58
0.25,7.32,962.50,35.86,-0.52,431.11
0.21,7.33,962.10,35.87,-0.52,434.58
0.23,7.33,961.80,35.87,-0.52,437.19
0.21,7.33,962.40,35.87,-0.52,431.98
0.25,7.33,962.10,35.87,-0.52,434.58
0.25,7.32,962.10,35.87,-0.52,434.58
0.25,7.33,962.40,35.88,-0.52,431.98
0.27,7.33,961.80,35.88,-0.52,437.19
0.23,7.33,962.40,35.88,-0.52,431.98
0.23,7.33,961.70,35.88,-0.52,438.05
0.25,7.33,961.90,35.88,-0.52,436.32
0.23,7.33,962.20,35.89,-0.52,433.71
0.21,7.33,962.20,35.89,-0.52,433.71
0.23,7.33,961.80,35.90,-0.52,437.19
0.25,7.33,962.00,35.90,-0.52,435.45
0.19,7.32,962.10,35.91,-0.52,434.58
0.21,7.33,962.30,35.91,-0.52,432.85
0.21,7.33,962.30,35.92,-0.52,432.85
0.25,7.33,962.10,35.92,-0.52,434.58
0.25,7.33,961.90,35.93,-0.52,436.32
0.21,7.32,962.40,35.93,-0.52,431.98
0.25,7.33,962.30,35.93,-0.52,432.85
0.19,7.33,961.80,35.94,-0.52,437.19
0.23,7.33,961.80,35.94,-0.52,437.19
0.19,7.33,962.40,35.95,-0.52,431.98
0.23,7.33,962.20,35.95,-0.52,433.71
0.19,7.33,961.80,35.96,-0.52,437.19
0.21,7.33,962.30,35.96,-0.52,432.85
0.23,7.34,962.30,35.96,-0.52,432.85
0.25,7.34,962.00,35.96,-0.52,435.45
0.23,7.33,961.90,35.96,-0.52,436.32
0.23,7.34,962.00,35.97,-0.52,435.45
0.23,7.33,962.00,35.97,-0.52,435.45
0.21,7.34,962.40,35.97,-0.52,431.98
0.21,7.33,961.90,35.98,-0.52,436.32
0.21,7.33,962.10,35.98,-0.52,434.58
0.27,7.33,962.70,35.98,-0.51,429.38
0.23,7.33,962.30,35.98,-0.52,432.85
0.21,7.33,962.60,35.98,-0.52,430.24
0.21,7.34,962.10,35.99,-0.52,434.58
0.23,7.34,962.10,35.99,-0.52,434.58
0.19,7.34,962.20,36.00,-0.52,433.71
0.21,7.34,962.10,36.00,-0.52,434.58
0.23,7.34,962.00,36.00,-0.52,435.45
0.19,7.33,962.10,36.00,-0.52,434.58
0.21,7.34,962.10,35.99,-0.52,434.58
0.19,7.34,962.60,35.98,-0.52,430.24
0.23,7.34,962.10,35.97,-0.52,434.58
0.25,7.34,962.10,35.97,-0.52,434.58
0.21,7.34,961.70,35.97,-0.52,438.05
0.23,7.34,961.80,35.96,-0.52,437.19
0.25,7.34,962.40,35.96,-0.52,431.98
0.19,7.34,962.00,35.95,-0.52,435.45
0.21,7.34,962.40,35.95,-0.52,431.98
0.23,7.33,961.80,35.95,-0.52,437.19
0.19,7.29,962.10,35.94,-0.52,434.58
0.25,7.33,962.00,35.95,-0.52,435.45
0.23,7.26,961.90,35.94,-0.52,436.32
0.21,7.25,962.20,35.94,-0.52,433.71
0.23,7.25,962.20,35.94,-0.52,433.71
0.21,7.27,962.10,35.93,-0.52,434.58
0.23,7.27,962.50,35.93,-0.52,431.11
0.19,7.28,962.20,35.93,-0.52,433.71
0.21,7.29,962.40,35.93,-0.52,431.98
0.25,7.28,962.30,35.92,-0.52,432.85
0.25,7.27,962.70,35.92,-0.51,429.38
0.21,7.30,962.50,35.92,-0.52,431.11
0.23,7.30,962.10,35.92,-0.52,434.58
0.23,7.31,962.20,35.92,-0.52,433.71
0.23,7.31,962.50,35.92,-0.52,431.11
0.25,7.31,962.20,35.92,-0.52,433.71
0.21,7.32,962.20,35.92,-0.52,433.71
0.27,7.32,962.60,35.91,-0.52,430.24
0.23,7.32,962.60,35.90,-0.52,430.24
0.19,7.32,962.20,35.89,-0.52,433.71
0.21,7.33,962.50,35.87,-0.52,431.11
0.25,7.33,962.00,35.87,-0.52,435.45
0.23,7.33,962.10,35.87,-0.52,434.58
0.21,7.33,962.10,35.87,-0.52,434.58
0.23,7.33,962.40,35.86,-0.52,431.98
0.19,7.34,962.00,35.85,-0.52,435.45
0.19,7.33,962.40,35.85,-0.52,431.98
0.23,7.34,961.90,35.85,-0.52,436.32
0.25,7.34,961.80,35.84,-0.52,437.19
0.21,7.34,962.20,35.84,-0.52,433.71
0.21,7.34,961.80,35.83,-0.52,437.19
0.21,7.34,962.20,35.83,-0.52,433.71
0.21,7.34,962.00,35.82,-0.52,435.45
0.25,7.34,961.90,35.81,-0.52,436.32
0.23,7.34,961.90,35.81,-0.52,436.32
0.21,7.33,962.50,35.81,-0.52,431.11
0.19,7.33,962.40,35.81,-0.52,431.98
0.25,7.33,962.50,35.81,-0.52,431.11
0.23,7.34,962.20,35.81,-0.52,433.71
0.19,7.33,962.10,35.81,-0.52,434.58
0.23,7.33,962.00,35.81,-0.52,435.45
0.23,7.33,962.00,35.80,-0.52,435.45
0.19,7.33,962.20,35.80,-0.52,433.71
0.23,7.33,961.90,35.80,-0.52,436.32
0.19,7.33,962.00,35.80,-0.52,435.45
0.23,7.33,962.10,35.79,-0.52,434.58
0.23,7.33,962.70,35.80,-0.51,429.38
0.23,7.33,961.90,35.80,-0.52,436.32
0.23,7.33,961.90,35.80,-0.52,436.32
0.23,7.32,962.50,35.80,-0.52,431.11
0.23,7.32,962.50,35.81,-0.52,431.11
0.23,7.32,961.80,35.81,-0.52,437.19
0.21,7.33,961.80,35.81,-0.52,437.19
0.23,7.33,962.30,35.81,-0.52,432.85
0.23,7.33,961.80,35.82,-0.52,437.19
0.19,7.33,961.60,35.82,-0.53,438.92
0.21,7.33,961.60,35.81,-0.53,438.92
0.25,7.33,961.80,35.82,-0.52,437.19
0.25,7.33,961.90,35.82,-0.52,436.32
0.23,7.34,961.80,35.82,-0.52,437.19
0.19,7.33,962.10,35.82,-0.52,434.58
0.23,7.33,962.10,35.81,-0.52,434.58
0.25,7.33,961.80,35.81,-0.52,437.19
0.21,7.25,962.30,35.81,-0.52,432.85
0.19,7.28,961.90,35.81,-0.52,436.32
0.23,7.29,962.00,35.82,-0.52,435.45
0.23,7.30,961.90,35.82,-0.52,436.32
0.27,7.30,962.40,35.82,-0.52,431.98
0.23,7.31,961.80,35.82,-0.52,437.19
0.21,7.31,962.60,35.83,-0.52,430.24
0.23,7.32,961.50,35.83,-0.53,439.79
0.23,7.32,962.10,35.83,-0.52,434.58
0.25,7.32,962.10,35.83,-0.52,434.58
0.23,7.33,962.20,35.84,-0.52,433.71
0.21,7.32,962.60,35.83,-0.52,430.24
0.23,7.33,962.30,35.83,-0.52,432.85
0.21,7.33,962.00,35.84,-0.52,435.45
0.25,7.34,961.70,35.84,-0.52,438.05
0.23,7.34,961.80,35.85,-0.52,437.19
0.25,7.35,962.00,35.85,-0.52,435.45
0.19,7.37,961.90,35.85,-0.52,436.32
0.21,7.36,961.90,35.85,-0.52,436.32
0.23,7.35,962.30,35.86,-0.52,432.85
0.23,7.35,961.90,35.87,-0.52,436.32
0.23,7.35,962.20,35.86,-0.52,433.71
0.21,7.35,961.70,35.87,-0.52,438.05
0.30,7.35,962.30,35.86,-0.52,432.85
0.23,7.35,962.10,35.86,-0.52,434.58
0.19,7.35,962.10,35.86,-0.52,434.58
0.21,7.35,962.30,35.86,-0.52,432.85
0.21,7.35,961.70,35.86,-0.52,438.05
0.25,7.35,961.90,35.85,-0.52,436.32
0.23,7.35,961.90,35.85,-0.52,436.32
0.23,7.35,962.20,35.85,-0.52,433.71
0.25,7.35,962.00,35.84,-0.52,435.45
0.25,7.35,961.80,35.84,-0.52,437.19
0.27,7.35,961.70,35.84,-0.52,438.05
0.21,7.35,962.30,35.83,-0.52,432.85
0.25,7.35,961.70,35.83,-0.52,438.05
0.25,7.35,961.90,35.83,-0.52,436.32
0.25,7.35,961.60,35.83,-0.53,438.92
0.21,7.35,961.70,35.83,-0.52,438.05
0.19,7.34,961.70,35.83,-0.52,438.05
0.25,7.35,962.20,35.83,-0.52,433.71
0.19,7.35,962.00,35.83,-0.52,435.45
0.23,7.34,962.00,35.83,-0.52,435.45
0.19,7.34,962.40,35.83,-0.52,431.98
0.25,7.35,962.20,35.83,-0.52,433.71
0.23,7.35,962.00,35.83,-0.52,435.45
0.23,7.34,961.90,35.84,-0.52,436.32
0.21,7.34,961.70,35.84,-0.52,438.05
0.23,7.34,962.10,35.84,-0.52,434.58
0.25,7.34,961.90,35.85,-0.52,436.32
0.21,7.35,961.80,35.84,-0.52,437.19
0.23,7.34,961.60,35.83,-0.53,438.92
0.23,7.35,962.00,35.81,-0.52,435.45
0.25,7.35,962.50,35.80,-0.52,431.11
0.23,7.38,961.90,35.79,-0.52,436.32
0.25,7.32,961.80,35.80,-0.52,437.19
0.25,7.37,961.50,35.79,-0.53,439.79
0.21,7.38,962.00,35.78,-0.52,435.45
0.21,7.39,962.30,35.78,-0.52,432.85
0.23,7.40,962.00,35.77,-0.52,435.45
0.19,7.40,962.20,35.77,-0.52,433.71
0.23,7.45,961.80,35.76,-0.52,437.19
0.27,7.38,961.70,35.76,-0.52,438.05
0.25,7.36,961.80,35.76,-0.52,437.19
0.23,7.35,961.50,35.75,-0.53,439.79
0.23,7.39,962.00,35.74,-0.52,435.45
0.25,7.34,961.60,35.73,-0.53,438.92
0.25,7.39,961.90,35.73,-0.52,436.32
0.23,7.34,961.90,35.73,-0.52,436.32
0.21,7.34,961.50,35.73,-0.53,439.79
0.19,7.33,961.90,35.73,-0.52,436.32
0.25,7.36,961.80,35.73,-0.52,437.19
0.21,7.36,961.50,35.73,-0.53,439.79
0.23,7.36,962.40,35.73,-0.52,431.98
0.21,7.37,962.00,35.72,-0.52,435.45
0.25,7.39,961.60,35.72,-0.53,438.92
0.23,7.39,962.30,35.72,-0.52,432.85
0.23,7.49,961.80,35.72,-0.52,437.19
0.23,7.45,961.80,35.72,-0.52,437.19
0.25,7.44,962.10,35.73,-0.52,434.58
0.21,7.40,961.50,35.73,-0.53,439.79
0.21,7.43,962.30,35.73,-0.52,432.85
0.21,7.47,962.10,35.74,-0.52,434.58
0.27,7.46,961.90,35.74,-0.52,436.32
0.21,7.42,962.20,35.74,-0.52,433.71
0.25,7.38,961.60,35.75,-0.53,438.92
0.23,7.29,961.70,35.75,-0.52,438.05
0.21,7.49,961.70,35.75,-0.52,438.05
0.30,7.57,961.70,35.76,-0.52,438.05
0.21,7.35,961.60,35.76,-0.53,438.92
0.25,7.44,962.10,35.77,-0.52,434.58
0.21,7.47,961.80,35.77,-0.52,437.19
0.25,7.45,961.90,35.77,-0.52,436.32
0.23,7.41,961.80,35.78,-0.52,437.19
0.19,7.32,961.80,35.78,-0.52,437.19
0.23,7.25,961.70,35.78,-0.52,438.05
0.23,7.27,961.80,35.78,-0.52,437.19
0.19,7.35,961.60,35.78,-0.53,438.92
0.21,7.44,961.80,35.78,-0.52,437.19
0.23,7.23,961.90,35.78,-0.52,436.32
0.25,7.44,962.10,35.78,-0.52,434.58
0.25,7.37,961.90,35.78,-0.52,436.32
0.19,7.40,961.90,35.77,-0.52,436.32
0.27,7.37,961.90,35.76,-0.52,436.32
0.23,7.34,961.70,35.75,-0.52,438.05
0.27,7.24,962.20,35.75,-0.52,433.71
0.19,7.33,962.10,35.74,-0.52,434.58
0.23,7.39,961.80,35.73,-0.52,437.19
0.21,7.34,962.00,35.73,-0.52,435.45
0.23,7.30,961.80,35.73,-0.52,437.19
0.25,7.35,961.70,35.72,-0.52,438.05
0.25,7.22,961.50,35.71,-0.53,439.79
0.25,7.37,961.60,35.71,-0.53,438.92
0.23,7.38,962.10,35.70,-0.52,434.58
0.23,7.37,962.00,35.70,-0.52,435.45
0.19,7.35,961.50,35.70,-0.53,439.79
0.23,7.41,961.70,35.70,-0.52,438.05
0.25,7.23,961.70,35.69,-0.52,438.05
0.23,7.37,962.00,35.69,-0.52,435.45
0.23,7.23,961.50,35.70,-0.53,439.79
0.21,7.37,962.50,35.70,-0.52,431.11
0.21,7.24,962.00,35.70,-0.52,435.45
0.21,7.37,961.70,35.70,-0.52,438.05
0.23,7.37,961.70,35.70,-0.52,438.05
0.23,7.35,962.10,35.70,-0.52,434.58
0.23,7.36,961.40,35.70,-0.53,440.66
0.21,7.34,961.40,35.71,-0.53,440.66
0.21,7.28,961.30,35.70,-0.53,441.53
0.23,7.27,961.40,35.70,-0.53,440.66
0.23,7.24,961.40,35.70,-0.53,440.66
0.21,7.29,961.50,35.70,-0.53,439.79
0.25,7.24,961.70,35.70,-0.52,438.05
0.23,7.26,961.80,35.69,-0.52,437.19
0.23,7.30,961.80,35.70,-0.52,437.19
0.25,7.32,962.00,35.70,-0.52,435.45
0.19,7.29,961.60,35.70,-0.53,438.92
0.21,7.29,961.50,35.69,-0.53,439.79
0.19,7.31,962.10,35.68,-0.52,434.58
0.25,7.31,961.90,35.67,-0.52,436.32
0.21,7.30,961.90,35.66,-0.52,436.32
0.19,7.26,961.50,35.67,-0.53,439.79
0.23,7.26,961.60,35.67,-0.53,438.92
0.21,7.24,961.90,35.67,-0.52,436.32
0.23,7.24,962.00,35.67,-0.52,435.45
0.23,7.17,961.80,35.67,-0.52,437.19
0.23,7.24,961.70,35.66,-0.52,438.05
0.25,7.22,961.40,35.65,-0.53,440.66
0.25,7.20,962.00,35.63,-0.52,435.45
0.27,7.10,961.30,35.63,-0.53,441.53
0.21,7.10,961.80,35.63,-0.52,437.19
0.19,7.23,961.80,35.63,-0.52,437.19
0.21,7.22,962.10,35.63,-0.52,434.58
0.23,7.18,961.70,35.62,-0.52,438.05
0.23,7.15,961.70,35.62,-0.52,438.05
0.21,7.19,961.80,35.61,-0.52,437.19
0.23,7.24,961.80,35.62,-0.52,437.19
0.23,7.24,961.80,35.61,-0.52,437.19
0.23,7.25,962.20,35.59,-0.52,433.71
0.23,7.28,962.10,35.59,-0.52,434.58
0.21,7.28,961.40,35.58,-0.53,440.66
0.21,7.25,962.20,35.56,-0.52,433.71
0.25,7.29,962.20,35.56,-0.52,433.71
0.23,7.30,962.00,35.56,-0.52,435.45
0.23,7.31,962.30,35.55,-0.52,432.85
0.23,7.31,962.30,35.55,-0.52,432.85
0.21,7.32,961.80,35.54,-0.52,437.19
0.21,7.26,961.80,35.53,-0.52,437.19
0.23,7.22,962.10,35.52,-0.52,434.58
0.23,7.24,962.30,35.50,-0.52,432.85
0.25,7.24,961.50,35.49,-0.53,439.79
0.23,7.25,962.20,35.49,-0.52,433.71
0.25,7.22,962.10,35.48,-0.52,434.58
0.23,7.25,962.20,35.47,-0.52,433.71
0.23,7.30,962.10,35.47,-0.52,434.58
0.23,7.32,961.50,35.47,-0.53,439.79
0.21,7.32,962.40,35.47,-0.52,431.98
0.23,7.32,962.00,35.47,-0.52,435.45
0.23,7.33,961.80,35.47,-0.52,437.19
0.23,7.33,962.00,35.46,-0.52,435.45
0.27,7.33,962.00,35.46,-0.52,435.45
0.19,7.33,961.50,35.46,-0.53,439.79
0.23,7.33,961.80,35.45,-0.52,437.19
0.25,7.31,962.00,35.44,-0.52,435.45
0.21,7.30,962.10,35.44,-0.52,434.58
0.23,7.32,961.60,35.44,-0.53,438.92
0.21,7.32,961.50,35.44,-0.53,439.79
0.23,7.32,961.70,35.44,-0.52,438.05
0.21,7.33,961.70,35.43,-0.52,438.05
0.23,7.32,961.80,35.43,-0.52,437.19
0.23,7.32,961.90,35.42,-0.52,436.32
0.21,7.32,962.00,35.42,-0.52,435.45
0.21,7.33,961.70,35.42,-0.52,438.05
0.17,7.33,961.90,35.41,-0.52,436.32
0.19,7.33,961.60,35.41,-0.53,438.92
0.23,7.37,961.60,35.41,-0.53,438.92
0.19,7.33,961.80,35.41,-0.52,437.19
0.23,7.33,962.00,35.40,-0.52,435.45
0.23,7.39,961.60,35.40,-0.53,438.92
0.23,7.36,961.50,35.39,-0.53,439.79
0.25,7.31,961.40,35.38,-0.53,440.66
0.21,7.30,961.70,35.37,-0.52,438.05
0.25,7.29,961.90,35.36,-0.52,436.32
0.19,7.29,961.30,35.37,-0.53,441.53
0.23,7.29,962.10,35.37,-0.52,434.58
0.25,7.30,962.30,35.36,-0.52,432.85
0.19,7.27,961.40,35.36,-0.53,440.66
0.23,7.26,961.20,35.37,-0.53,442.40
0.25,7.29,961.50,35.36,-0.53,439.79
0.23,7.30,962.10,35.37,-0.52,434.58
0.23,7.39,961.60,35.37,-0.53,438.92
0.17,6.49,961.50,35.37,-0.53,439.79
0.23,-0.61,961.80,35.36,-0.52,437.19
0.21,7.48,962.20,35.37,-0.52,433.71
0.23,7.69,961.60,35.37,-0.53,438.92
0.23,7.69,961.90,35.36,-0.52,436.32
0.19,7.70,961.40,35.35,-0.53,440.66
0.23,7.69,961.50,35.35,-0.53,439.79
0.19,7.70,961.80,35.34,-0.52,437.19
0.19,7.70,962.00,35.34,-0.52,435.45
0.21,7.71,962.00,35.35,-0.52,435.45
0.25,7.71,961.40,35.35,-0.53,440.66
